customerID,gender,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn
6999-CHVCF,Male,68,Fiber optic,Two year,Bank transfer (automatic),102.1,7149.35,False,False,False,True,True,True,True,True,False,False,True,True,False
6134-KWTBV,Male,62,No,Two year,Bank transfer (automatic),23.4,1429.65,False,False,False,True,True,False,False,False,False,False,False,False,False
1077-HUUJM,Female,7,Fiber optic,Month-to-month,Electronic check,71.05,472.65,False,False,True,True,False,False,False,False,False,False,False,True,False
6331-EWIEB,Male,20,Fiber optic,Month-to-month,Electronic check,85.25,1734.5,False,False,False,True,True,False,False,False,False,True,False,True,True
0895-LNKRC,Male,6,No,One year,Mailed check,19.45,113.5,False,True,True,True,False,False,False,False,False,False,False,False,False
2045-BMBTJ,Female,33,DSL,Month-to-month,Bank transfer (automatic),59.45,1884.65,True,False,False,False,False,True,True,True,False,True,True,True,False
8417-GSODA,Male,28,Fiber optic,One year,Bank transfer (automatic),92.2,2568.15,False,True,True,True,True,False,False,False,False,True,True,False,False
5171-EPLKN,Male,27,No,Two year,Credit card (automatic),19.85,470.0,False,False,False,True,False,False,False,False,False,False,False,False,False
4452-QIIEB,Male,7,DSL,Month-to-month,Mailed check,43.9,278.4,False,False,False,True,False,False,False,False,False,False,False,False,False
5998-VVEJY,Male,26,Fiber optic,Month-to-month,Electronic check,80.5,2088.8,False,False,False,True,True,False,False,False,True,False,False,True,True
1624-NALOJ,Male,5,Fiber optic,Month-to-month,Electronic check,89.8,502.6,True,False,False,True,True,False,True,False,False,False,True,True,True
6741-EGCBI,Male,30,Fiber optic,Month-to-month,Credit card (automatic),90.5,2595.85,True,False,False,True,True,True,False,False,False,False,True,True,False
7820-ZYGNY,Male,63,Fiber optic,One year,Credit card (automatic),90.45,5825.5,False,False,False,True,True,False,True,False,False,False,True,False,False
4317-VTEOA,Male,1,DSL,Month-to-month,Electronic check,50.75,50.75,False,False,False,True,False,False,True,False,False,False,False,True,True
9677-AVKED,Female,53,DSL,One year,Electronic check,84.6,4449.75,False,False,True,True,True,False,True,True,True,True,True,True,False
1670-SVOWZ,Female,14,Fiber optic,Month-to-month,Credit card (automatic),89.65,1208.35,False,True,True,True,False,False,True,False,True,False,True,True,True
2227-JRSJX,Female,21,Fiber optic,Month-to-month,Bank transfer (automatic),99.15,1956.4,False,False,False,True,False,False,True,False,True,True,True,True,False
9847-HNVGP,Male,17,No,One year,Mailed check,19.95,310.6,False,False,False,True,False,False,False,False,False,False,False,False,False
6696-YDAYZ,Male,16,No,Two year,Mailed check,20.5,290.55,False,True,True,True,False,False,False,False,False,False,False,False,False
8980-WQFWL,Female,35,DSL,Month-to-month,Electronic check,62.1,2096.1,False,False,False,True,False,False,False,True,False,False,True,True,False
1730-ZMAME,Female,32,Fiber optic,Month-to-month,Electronic check,79.5,2665.0,True,False,False,True,False,False,False,False,False,False,True,True,False
6506-EYCNH,Female,28,No,Month-to-month,Bank transfer (automatic),19.55,543.8,False,True,True,True,False,False,False,False,False,False,False,True,False
4634-JLRJT,Female,1,No,Month-to-month,Mailed check,20.35,20.35,False,False,False,True,False,False,False,False,False,False,False,True,False
9501-UKKNL,Male,59,DSL,Month-to-month,Electronic check,51.7,3005.8,False,False,False,False,False,False,False,False,True,True,True,True,False
2560-QTSBS,Female,72,No,One year,Bank transfer (automatic),23.3,1623.15,False,True,True,True,True,False,False,False,False,False,False,True,False
7541-YLXCL,Male,36,DSL,One year,Mailed check,65.4,2498.4,False,False,False,True,False,False,True,False,True,False,True,True,True
4795-WRNVT,Female,40,DSL,Month-to-month,Mailed check,65.1,2586.0,False,False,False,True,False,True,True,False,False,True,False,False,False
6080-TCMYC,Male,40,Fiber optic,Month-to-month,Electronic check,81.2,3292.3,False,True,True,True,True,False,False,True,False,False,False,True,False
0260-ZDLGK,Female,9,DSL,Month-to-month,Mailed check,72.9,651.4,False,False,True,True,False,False,False,True,True,True,True,True,True
7860-UXCRM,Male,63,DSL,Two year,Credit card (automatic),74.5,4674.55,False,True,True,True,False,True,True,True,True,True,False,False,False
6357-JJPQT,Female,3,Fiber optic,Month-to-month,Electronic check,80.5,232.35,False,False,False,True,False,False,False,False,False,True,False,True,False
2292-XQWSV,Male,40,DSL,One year,Mailed check,60.3,2448.5,False,True,True,False,False,False,True,True,True,True,True,False,False
9552-TGUZV,Male,8,Fiber optic,Month-to-month,Mailed check,75.0,658.1,False,True,False,True,False,True,False,False,False,False,False,True,False
5913-INRQV,Male,34,Fiber optic,One year,Mailed check,90.15,3128.8,True,True,False,True,False,True,False,False,True,True,False,False,False
8722-NGNBH,Male,5,DSL,Month-to-month,Mailed check,40.0,223.45,False,False,False,False,False,True,False,True,True,False,False,False,True
6210-KBBPI,Male,9,Fiber optic,Month-to-month,Credit card (automatic),99.45,919.4,True,False,False,True,True,False,True,False,False,True,True,True,True
9643-YBLUR,Male,9,DSL,Month-to-month,Credit card (automatic),69.05,653.95,False,True,False,True,True,False,True,True,False,False,True,True,False
8734-FNWVH,Male,31,DSL,Month-to-month,Bank transfer (automatic),59.7,1825.5,False,True,True,True,True,False,False,False,False,False,True,False,False
9447-YPTBX,Female,50,No,One year,Bank transfer (automatic),19.85,943.1,False,True,False,True,False,False,False,False,False,False,False,True,False
0133-BMFZO,Female,2,Fiber optic,Month-to-month,Electronic check,86.25,181.65,False,False,False,True,False,True,True,False,True,False,False,True,True
6128-CZOMY,Female,1,DSL,Month-to-month,Electronic check,45.65,45.65,False,False,False,True,False,False,False,False,False,False,False,True,True
9540-JYROE,Male,8,Fiber optic,Month-to-month,Mailed check,70.1,551.35,False,False,False,True,False,False,False,False,False,False,False,True,True
9026-LHEVG,Female,9,DSL,Month-to-month,Electronic check,40.75,359.4,False,False,False,False,False,False,True,False,False,False,True,False,False
2260-USTRB,Female,2,Fiber optic,Month-to-month,Bank transfer (automatic),70.2,115.95,True,False,False,True,False,False,False,False,False,False,False,True,True
3656-TKRVZ,Female,3,DSL,Month-to-month,Electronic check,55.35,165.2,False,False,False,True,False,True,True,False,False,False,False,False,True
7011-CVEUC,Male,25,Fiber optic,Month-to-month,Credit card (automatic),95.7,2338.35,False,True,False,True,False,False,False,False,True,True,True,True,False
6185-TASNN,Male,1,DSL,Month-to-month,Electronic check,46.3,46.3,True,False,False,True,False,False,False,False,False,False,False,False,False
7925-PNRGI,Female,45,DSL,Month-to-month,Mailed check,81.3,3541.1,False,True,True,True,True,True,True,True,True,True,False,False,False
8623-TMRBY,Male,51,Fiber optic,Month-to-month,Electronic check,84.2,4146.05,True,True,True,True,True,False,True,True,False,False,False,True,True
1552-CZCLL,Female,55,No,Month-to-month,Credit card (automatic),20.0,1087.25,False,True,True,True,False,False,False,False,False,False,False,False,False
3038-PQIUY,Female,38,DSL,Month-to-month,Bank transfer (automatic),66.15,2522.4,False,False,False,True,True,True,True,True,False,False,False,True,False
1501-SGHBW,Male,2,DSL,Month-to-month,Mailed check,45.85,81.0,False,False,False,True,False,False,False,False,False,False,False,False,True
9313-CDOGY,Male,38,No,Month-to-month,Electronic check,19.6,717.3,False,True,True,True,False,False,False,False,False,False,False,False,False
8148-BPLZQ,Male,34,DSL,Month-to-month,Electronic check,49.8,1734.2,False,False,False,True,False,False,True,False,False,False,False,True,False
2623-DRYAM,Female,70,Fiber optic,One year,Electronic check,101.75,7069.3,False,True,False,True,True,False,False,True,False,True,True,True,False
9987-LUTYD,Female,13,DSL,One year,Mailed check,55.15,742.9,False,False,False,True,False,True,False,False,True,False,False,False,False
3208-YPIOE,Male,39,Fiber optic,Month-to-month,Electronic check,75.25,3017.65,False,False,False,True,True,False,False,False,False,False,False,False,True
4488-KQFDT,Female,61,Fiber optic,One year,Electronic check,103.95,6423.0,False,False,False,True,True,False,True,True,False,True,True,True,False
2612-RANWT,Female,12,Fiber optic,Month-to-month,Bank transfer (automatic),100.15,1164.3,False,False,False,True,True,False,False,True,False,True,True,True,True
5693-PIPCS,Male,41,Fiber optic,Two year,Credit card (automatic),99.65,4220.35,False,False,False,True,False,False,True,False,True,True,True,True,False
0491-KAPQG,Male,21,Fiber optic,Month-to-month,Electronic check,73.7,1558.7,False,False,False,True,True,False,False,False,False,False,False,True,False
1925-LFCZZ,Male,55,DSL,One year,Bank transfer (automatic),50.05,2743.45,True,False,False,False,False,False,False,True,False,True,True,True,False
8039-EQPIM,Male,69,DSL,Two year,Bank transfer (automatic),60.25,4055.5,False,True,False,False,False,True,False,True,True,True,True,False,False
6900-PXRMS,Male,26,Fiber optic,Month-to-month,Electronic check,105.75,2710.25,True,True,True,True,True,False,True,True,False,True,True,False,True
8707-RMEZH,Female,69,Fiber optic,One year,Credit card (automatic),87.3,6055.55,True,True,False,True,False,True,True,False,False,False,True,False,False
3346-BRMIS,Female,18,DSL,Month-to-month,Electronic check,48.35,810.7,True,True,False,False,False,False,False,True,False,True,True,True,True
3209-ZPKFI,Male,47,DSL,Month-to-month,Electronic check,54.25,2538.2,False,True,True,True,True,False,True,False,False,False,False,False,False
6479-VDGRK,Female,72,DSL,Two year,Bank transfer (automatic),85.3,6129.2,False,True,True,True,False,True,True,True,True,True,True,False,False
9373-WSLOY,Male,33,DSL,Month-to-month,Electronic check,50.0,1750.85,True,True,False,False,False,False,True,True,True,True,False,True,False
2933-FILNV,Female,2,DSL,Month-to-month,Mailed check,24.4,36.55,False,True,True,False,False,False,False,False,False,False,False,True,True
3569-JFODW,Female,72,DSL,Two year,Credit card (automatic),90.95,6652.45,False,True,True,True,True,True,True,True,True,True,True,False,False
9819-FBNSV,Male,37,Fiber optic,Month-to-month,Bank transfer (automatic),72.25,2575.45,True,True,False,True,False,False,False,False,False,False,False,True,False
9544-PYPSJ,Female,62,Fiber optic,Month-to-month,Credit card (automatic),96.1,6019.35,True,True,True,True,True,False,True,True,False,False,True,True,False
1591-XWLGB,Female,71,No,Two year,Credit card (automatic),19.85,1379.6,False,True,False,True,False,False,False,False,False,False,False,False,False
0396-UKGAI,Male,23,DSL,Month-to-month,Bank transfer (automatic),55.3,1284.2,False,False,True,True,False,False,True,False,True,False,False,True,False
3243-ZHOHY,Female,16,No,One year,Mailed check,20.1,296.15,False,False,False,True,False,False,False,False,False,False,False,False,False
5186-EJEGL,Male,9,DSL,Month-to-month,Mailed check,69.5,653.25,False,False,False,True,False,True,False,True,True,True,False,True,False
7527-QNRUS,Male,17,No,Two year,Mailed check,25.15,412.6,False,True,True,True,True,False,False,False,False,False,False,True,False
9986-BONCE,Female,4,No,Month-to-month,Bank transfer (automatic),20.95,85.5,False,False,False,True,False,False,False,False,False,False,False,False,True
2722-JMONI,Female,1,DSL,Month-to-month,Electronic check,49.55,49.55,True,True,False,True,False,True,False,False,False,False,False,True,True
2203-GHNWN,Female,24,Fiber optic,Month-to-month,Mailed check,79.65,1928.7,False,True,False,True,True,False,False,True,False,False,False,True,False
3878-AVSOQ,Female,1,Fiber optic,Month-to-month,Electronic check,71.25,71.25,True,False,False,True,False,False,False,False,False,False,False,True,False
3258-SYSWS,Male,72,Fiber optic,Two year,Bank transfer (automatic),113.8,7845.8,True,False,False,True,True,True,True,True,True,True,True,False,False
5296-PSYVW,Female,72,No,Two year,Electronic check,24.55,1750.7,False,True,False,True,True,False,False,False,False,False,False,False,False
6319-QSUSR,Female,11,No,Month-to-month,Credit card (automatic),19.7,216.2,False,False,True,True,False,False,False,False,False,False,False,False,False
4083-EUGRJ,Male,9,No,Month-to-month,Mailed check,20.25,178.5,False,False,False,True,False,False,False,False,False,False,False,False,True
7579-OOPEC,Female,2,DSL,Month-to-month,Credit card (automatic),50.15,115.1,True,True,False,True,False,False,True,False,False,False,False,False,True
0512-FLFDW,Female,60,Fiber optic,One year,Credit card (automatic),100.5,6029.0,True,True,False,True,True,False,False,True,False,True,True,True,False
1771-OADNZ,Male,29,Fiber optic,Month-to-month,Electronic check,95.9,2745.2,True,True,False,True,True,False,True,True,False,False,True,True,True
0487-CRLZF,Female,49,DSL,Two year,Bank transfer (automatic),74.45,3721.9,False,False,False,True,False,False,False,True,True,True,True,True,False
2107-FBPTK,Female,30,Fiber optic,Month-to-month,Electronic check,104.1,3121.1,True,False,False,True,True,False,True,True,False,True,True,True,False
9451-WLYRI,Female,53,No,One year,Credit card (automatic),19.05,990.45,False,True,False,True,False,False,False,False,False,False,False,False,False
8219-VYBVI,Male,39,No,Two year,Mailed check,25.0,1004.35,False,False,True,True,True,False,False,False,False,False,False,False,False
1991-VOPLL,Female,9,No,Month-to-month,Mailed check,19.05,157.65,False,False,False,True,False,False,False,False,False,False,False,False,False
9738-QLWTP,Male,39,Fiber optic,One year,Electronic check,81.9,3219.75,False,False,False,True,False,False,False,True,True,False,False,False,False
1016-DJTSV,Male,8,Fiber optic,Month-to-month,Electronic check,69.7,572.85,True,False,False,True,False,False,False,False,False,False,False,True,False
9419-IPPBE,Female,51,Fiber optic,One year,Electronic check,90.15,4554.85,False,True,True,True,True,False,False,True,False,False,True,True,False
0174-QRVVY,Male,71,No,Two year,Credit card (automatic),25.35,1847.55,False,True,True,True,True,False,False,False,False,False,False,False,False
5699-BNCAS,Male,71,No,Two year,Mailed check,24.65,1766.75,True,False,False,True,True,False,False,False,False,False,False,True,False
2900-PHPLN,Female,70,No,Two year,Credit card (automatic),19.55,1462.05,True,True,False,True,False,False,False,False,False,False,False,True,False
0612-RTZZA,Female,1,DSL,Month-to-month,Electronic check,25.25,25.25,True,False,False,False,False,False,False,False,False,False,False,False,True
8106-GWQOK,Male,38,DSL,Two year,Bank transfer (automatic),60.0,2193.2,False,True,False,False,False,True,True,False,True,True,True,True,False
8751-EDEKA,Female,28,Fiber optic,Month-to-month,Credit card (automatic),89.9,2433.5,False,True,False,True,False,False,True,True,False,False,True,False,False
6878-GGDWG,Female,32,No,Month-to-month,Bank transfer (automatic),19.4,641.15,False,True,False,True,False,False,False,False,False,False,False,False,False
4039-PIMHX,Male,49,DSL,Two year,Mailed check,49.8,2398.4,True,True,False,True,False,False,True,False,False,False,False,False,False
8450-LUGUK,Female,37,No,Two year,Bank transfer (automatic),24.1,861.85,False,True,True,True,True,False,False,False,False,False,False,True,False
3604-WLABM,Female,10,DSL,Month-to-month,Electronic check,54.25,583.0,False,False,False,True,False,False,False,True,True,False,False,False,False
0795-GMVQO,Male,67,Fiber optic,One year,Credit card (automatic),109.9,7332.4,False,True,False,True,True,True,True,True,False,True,True,False,False
2259-OUUSZ,Male,7,DSL,One year,Credit card (automatic),35.5,249.55,False,False,False,False,False,False,False,True,True,False,False,True,False
1142-IHLOO,Female,51,Fiber optic,One year,Credit card (automatic),87.55,4475.9,False,False,False,True,False,False,False,False,False,True,True,False,False
6410-LEFEN,Female,9,DSL,Month-to-month,Electronic check,45.15,416.45,False,False,False,True,False,False,False,False,False,False,False,False,True
4633-MKHYU,Female,9,Fiber optic,Month-to-month,Mailed check,88.4,788.6,False,False,False,True,False,False,False,False,False,True,True,True,False
6257-RJOHI,Male,4,DSL,Month-to-month,Mailed check,50.8,202.3,False,False,False,True,False,False,False,False,True,False,False,True,False
1545-JFUML,Male,71,Fiber optic,Two year,Electronic check,99.0,6994.6,False,True,False,True,True,True,True,True,False,True,False,True,False
3194-ORPIK,Female,50,Fiber optic,Month-to-month,Bank transfer (automatic),84.4,4116.15,False,True,True,True,True,False,False,False,False,True,False,True,True
7826-VVKWT,Female,24,Fiber optic,Two year,Electronic check,96.55,2263.45,True,True,True,True,False,False,False,True,False,True,True,True,False
1353-GHZOS,Male,22,DSL,One year,Bank transfer (automatic),59.75,1374.35,False,True,False,True,False,True,False,False,False,True,False,True,False
2587-EKXTS,Male,44,Fiber optic,Month-to-month,Electronic check,111.5,4915.15,False,False,False,True,True,True,True,True,False,True,True,True,False
5442-BXVND,Female,33,No,Month-to-month,Bank transfer (automatic),24.25,838.5,False,True,True,True,True,False,False,False,False,False,False,False,False
8816-VXNZD,Female,1,Fiber optic,Month-to-month,Electronic check,75.1,75.1,False,False,False,True,True,False,False,False,False,False,False,True,True
9378-FXTIZ,Female,54,DSL,One year,Credit card (automatic),70.15,3715.65,False,True,False,True,True,False,False,False,False,True,True,True,True
1723-HKXJQ,Male,42,Fiber optic,Month-to-month,Electronic check,101.75,4273.45,False,False,False,True,True,False,True,False,False,True,True,True,True
7825-GKXMW,Female,1,DSL,Month-to-month,Electronic check,45.8,45.8,False,False,False,True,False,False,False,False,False,False,False,False,True
9753-OYLBX,Female,1,No,Month-to-month,Mailed check,20.5,20.5,False,False,False,True,False,False,False,False,False,False,False,False,False
2364-UFROM,Male,30,DSL,One year,Electronic check,70.4,2044.75,False,False,False,True,False,True,True,False,True,True,False,False,False
6656-JWRQX,Female,1,DSL,Month-to-month,Mailed check,30.55,30.55,False,False,False,False,False,False,False,False,True,False,False,False,False
6473-ULUHT,Male,16,DSL,Month-to-month,Electronic check,84.9,1398.25,False,True,True,True,True,True,True,False,True,True,True,False,False
1240-KNSEZ,Male,1,No,Month-to-month,Mailed check,20.1,20.1,False,False,False,True,False,False,False,False,False,False,False,True,True
0836-SEYLU,Male,9,DSL,Month-to-month,Mailed check,40.65,328.95,False,True,False,False,False,False,False,False,True,True,False,False,True
4433-JCGCG,Male,46,Fiber optic,Month-to-month,Electronic check,101.0,4680.05,True,True,False,True,True,False,False,True,False,True,True,True,True
3716-BDVDB,Male,1,Fiber optic,Month-to-month,Electronic check,69.1,69.1,False,False,False,True,False,False,False,False,False,False,False,True,True
7688-AWMDX,Male,71,DSL,Two year,Bank transfer (automatic),54.5,3778.2,False,True,False,True,False,True,False,False,True,False,False,False,False
2842-BCQGE,Male,43,Fiber optic,Month-to-month,Credit card (automatic),75.35,3161.4,False,False,False,True,True,False,False,False,False,False,False,True,False
7244-QWYHG,Male,50,DSL,One year,Bank transfer (automatic),44.45,2188.45,False,True,False,False,False,True,False,False,True,True,False,True,False
5899-MQZZL,Female,13,Fiber optic,Month-to-month,Mailed check,75.0,999.45,False,False,False,True,True,False,False,False,False,False,False,True,True
6849-OYAMU,Male,19,Fiber optic,One year,Bank transfer (automatic),100.0,1888.65,False,True,True,True,False,False,True,False,True,True,True,False,True
5312-UXESG,Female,41,Fiber optic,Month-to-month,Bank transfer (automatic),98.05,3990.6,False,False,False,True,True,False,False,True,False,True,True,False,False
9488-HGMJH,Female,1,Fiber optic,Month-to-month,Electronic check,71.15,71.15,True,False,False,True,False,False,False,False,False,False,False,True,True
6038-GCYEC,Female,24,DSL,Month-to-month,Credit card (automatic),54.15,1240.25,False,False,False,False,False,False,True,True,False,True,True,True,True
2150-WLKUW,Female,40,DSL,One year,Bank transfer (automatic),63.9,2635.0,False,True,False,True,True,False,True,False,False,True,False,False,False
7159-FVYPK,Female,3,DSL,Month-to-month,Bank transfer (automatic),69.15,235.0,False,True,True,True,True,False,True,True,False,True,False,True,False
7032-LMBHI,Female,37,DSL,One year,Bank transfer (automatic),64.65,2347.85,False,False,False,True,True,True,False,False,False,True,False,False,False
1150-WFARN,Female,67,Fiber optic,Two year,Credit card (automatic),108.75,7156.2,False,True,True,True,True,True,False,True,True,True,True,True,True
6088-BXMRG,Female,32,Fiber optic,Month-to-month,Electronic check,98.85,3089.6,False,True,True,True,True,False,True,False,False,True,True,True,False
3144-AUDBS,Female,6,DSL,Month-to-month,Electronic check,49.15,270.8,False,True,False,True,False,False,False,False,True,False,False,True,True
4821-SJHJV,Female,32,Fiber optic,Month-to-month,Electronic check,89.6,2901.8,False,True,True,True,True,True,False,False,False,True,False,False,False
7346-MEDWM,Female,59,Fiber optic,Month-to-month,Electronic check,83.25,4949.1,False,False,False,True,True,False,True,True,False,False,False,True,False
1137-DGOWI,Female,30,DSL,One year,Bank transfer (automatic),70.25,2198.9,False,True,False,True,False,False,True,True,True,False,True,False,False
5616-PRTNT,Male,20,No,Month-to-month,Electronic check,19.4,374.5,False,False,True,True,False,False,False,False,False,False,False,True,True
3812-LRZIR,Female,27,No,Two year,Electronic check,24.5,761.95,False,True,True,True,True,False,False,False,False,False,False,False,False
4818-QIUFN,Female,20,Fiber optic,Month-to-month,Electronic check,79.15,1520.9,True,False,False,True,True,True,False,False,False,False,False,True,True
9483-GCPWE,Male,9,No,One year,Mailed check,20.1,190.25,False,False,True,True,False,False,False,False,False,False,False,False,False
4227-OJHAL,Female,68,DSL,One year,Credit card (automatic),73.0,5163.0,False,True,True,True,True,True,True,True,False,True,False,True,False
9220-CXRSC,Female,69,DSL,Two year,Credit card (automatic),61.4,4059.85,False,True,True,True,True,True,False,False,True,False,False,False,False
4993-JCRGJ,Male,26,Fiber optic,Month-to-month,Mailed check,84.3,2281.6,False,False,False,True,True,False,False,True,True,False,False,True,False
9537-JALFH,Male,69,No,Two year,Bank transfer (automatic),19.9,1356.7,False,True,True,True,False,False,False,False,False,False,False,False,False
6698-OXETB,Male,11,No,Two year,Mailed check,20.4,231.45,False,False,False,True,False,False,False,False,False,False,False,False,False
2103-ZRXFN,Male,1,DSL,Month-to-month,Mailed check,50.75,50.75,False,False,False,True,True,False,False,False,False,False,False,False,False
3724-BSCVH,Male,10,No,One year,Mailed check,20.45,242.4,False,True,True,True,False,False,False,False,False,False,False,False,False
4877-TSOFF,Female,55,DSL,One year,Bank transfer (automatic),75.75,4264.25,False,True,True,True,True,True,True,False,True,False,True,True,False
9209-NWPGU,Male,44,DSL,One year,Electronic check,65.4,2774.55,False,False,False,True,False,True,False,False,True,True,False,False,False
6961-VCPMC,Male,46,Fiber optic,Month-to-month,Electronic check,80.4,3605.2,True,True,False,True,False,False,False,False,False,False,True,True,True
7306-YDSOI,Male,69,DSL,Two year,Bank transfer (automatic),59.75,4069.9,False,True,True,True,False,True,True,True,False,False,False,True,False
5288-AHOUP,Male,11,Fiber optic,Month-to-month,Electronic check,78.5,874.2,True,False,False,True,False,False,False,False,False,False,True,True,False
6688-UZPWD,Female,11,Fiber optic,Month-to-month,Electronic check,102.0,1145.35,False,True,False,True,True,False,True,False,False,True,True,True,True
0655-YDGFJ,Male,29,DSL,Month-to-month,Bank transfer (automatic),48.95,1323.7,False,False,False,True,False,False,False,True,False,False,False,False,False
8468-EHYJA,Female,57,Fiber optic,Month-to-month,Electronic check,99.65,5497.05,False,True,False,True,True,True,False,False,False,True,True,True,False
6823-SIDFQ,Male,28,No,One year,Credit card (automatic),18.25,534.7,False,False,False,True,False,False,False,False,False,False,False,False,False
1097-FSPVW,Female,42,DSL,Month-to-month,Credit card (automatic),54.55,2455.05,False,False,False,True,False,True,False,True,False,False,False,False,False
2839-RFSQE,Female,2,No,Month-to-month,Mailed check,20.65,38.7,False,False,False,True,False,False,False,False,False,False,False,False,True
8328-SKJNO,Male,23,DSL,One year,Bank transfer (automatic),40.65,947.4,False,False,True,False,False,True,True,False,True,False,False,False,False
7010-ZMVBF,Female,18,No,Month-to-month,Mailed check,20.45,357.0,False,True,True,True,False,False,False,False,False,False,False,False,False
5201-CBWYG,Male,62,No,One year,Bank transfer (automatic),24.8,1476.25,False,True,True,True,True,False,False,False,False,False,False,False,False
0968-GSIKN,Female,1,Fiber optic,Month-to-month,Mailed check,70.8,70.8,False,False,False,True,False,False,False,False,False,False,False,True,True
1965-DDBWU,Male,16,Fiber optic,Month-to-month,Credit card (automatic),89.05,1448.6,False,False,False,True,True,False,False,False,True,False,True,True,True
9057-SIHCH,Female,3,Fiber optic,Month-to-month,Electronic check,96.6,291.9,False,False,False,True,True,False,False,False,False,True,True,True,True
6352-GIGGQ,Male,67,DSL,One year,Bank transfer (automatic),88.8,5903.15,False,False,False,True,True,True,True,True,True,True,True,True,False
3635-QQRQD,Male,62,No,Two year,Credit card (automatic),20.05,1201.65,False,False,False,True,False,False,False,False,False,False,False,True,False
6771-XWBDM,Female,57,Fiber optic,Month-to-month,Credit card (automatic),104.5,5921.35,False,True,False,True,True,False,True,True,False,True,True,True,True
2897-DOVND,Male,2,Fiber optic,Month-to-month,Electronic check,69.8,146.65,False,False,False,True,False,False,False,False,False,False,False,True,False
3082-YVEKW,Female,23,DSL,Two year,Bank transfer (automatic),77.15,1759.4,False,True,True,True,True,True,False,True,True,True,False,True,False
0191-EQUUH,Female,25,DSL,Two year,Bank transfer (automatic),35.05,844.45,False,False,True,False,False,True,False,False,True,False,False,False,False
7134-HBPBS,Female,72,Fiber optic,Two year,Bank transfer (automatic),108.1,7774.05,True,False,False,True,True,False,True,True,True,True,True,True,False
3489-HHPFY,Female,2,Fiber optic,Month-to-month,Electronic check,84.05,134.05,False,True,False,True,True,False,False,False,False,True,False,True,False
2926-JEJJC,Female,8,No,One year,Bank transfer (automatic),20.2,140.95,False,False,False,True,False,False,False,False,False,False,False,True,False
8601-QACRS,Female,5,DSL,Month-to-month,Mailed check,50.6,249.95,False,False,False,True,True,False,False,False,False,False,False,True,True
4950-BDEUX,Male,35,DSL,Month-to-month,Electronic check,49.2,1701.65,False,False,False,False,False,False,False,True,False,True,True,False,False
5789-LDFXO,Male,24,No,One year,Electronic check,24.6,592.65,False,False,False,True,True,False,False,False,False,False,False,False,False
0508-OOLTO,Female,2,Fiber optic,Month-to-month,Electronic check,71.65,135.75,False,True,True,True,False,False,False,False,False,False,False,True,False
2984-TBYKU,Male,72,Fiber optic,Two year,Credit card (automatic),104.9,7732.65,False,True,True,True,True,True,True,True,True,False,True,True,False
9822-WMWVG,Female,41,Fiber optic,Month-to-month,Electronic check,106.5,4282.4,False,False,False,True,True,True,True,True,True,True,False,True,False
2391-SOORI,Male,4,DSL,Month-to-month,Electronic check,49.35,219.65,False,False,True,True,False,True,False,False,False,False,False,False,True
9040-KZVWO,Male,26,Fiber optic,One year,Bank transfer (automatic),75.5,2018.1,False,False,False,True,False,False,True,False,False,False,False,False,False
2645-QTLMB,Male,7,Fiber optic,Month-to-month,Electronic check,94.25,669.0,False,False,False,True,False,False,True,False,False,True,True,True,True
4806-HIPDW,Female,1,Fiber optic,Month-to-month,Electronic check,68.95,68.95,False,True,False,True,False,False,False,False,False,False,False,True,True
1548-ARAGG,Female,4,DSL,Month-to-month,Mailed check,58.5,224.85,False,True,True,True,True,False,True,False,True,False,False,True,False
6339-RZCBJ,Male,48,DSL,Two year,Credit card (automatic),78.9,3771.5,False,False,False,True,False,False,True,True,True,True,True,False,False
4424-TKOPW,Male,2,Fiber optic,Month-to-month,Electronic check,93.85,196.75,True,False,False,True,True,False,False,False,False,True,True,True,True
4415-WNGVR,Female,12,DSL,One year,Electronic check,79.2,943.85,True,True,False,True,False,True,False,True,True,True,True,True,False
2522-AHJXR,Male,60,Fiber optic,Month-to-month,Bank transfer (automatic),109.45,6572.85,False,True,False,True,True,True,False,True,True,True,True,True,False
0412-UCCNP,Male,55,DSL,Two year,Electronic check,59.2,3175.85,False,False,False,True,False,True,False,True,True,False,False,True,False
1816-FLZDK,Male,1,DSL,Month-to-month,Mailed check,29.15,29.15,False,False,False,False,False,False,False,False,True,False,False,False,False
7096-UCLNH,Male,1,No,Month-to-month,Mailed check,20.05,20.05,False,False,False,True,False,False,False,False,False,False,False,False,False
8443-ZRDBZ,Male,4,Fiber optic,Month-to-month,Electronic check,76.05,318.9,False,False,False,True,True,False,False,False,False,False,False,True,True
9136-ALYBR,Male,1,DSL,Month-to-month,Mailed check,24.45,24.45,False,False,False,False,False,False,False,False,False,False,False,True,True
4615-PIVVU,Female,42,DSL,Two year,Credit card (automatic),66.5,2762.75,False,False,False,True,False,False,False,True,True,False,True,False,False
8885-QSQBX,Female,1,DSL,Month-to-month,Bank transfer (automatic),49.55,49.55,False,False,False,True,False,True,False,False,False,False,False,False,False
